series_id,industry_code,industry_name,supersector_code,seasonal_code,datatype_code,metric,year,period,period_name,value,footnote_codes,ingested_at
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2024,M04,April,719.28,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2024,M03,March,724.14,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2024,M02,February,722.9,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2024,M01,January,715.08,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M12,December,719.04,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M11,November,726.01,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M10,October,716.69,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M09,September,719.37,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M08,August,717.6,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M07,July,715.81,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M06,June,714.31,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M05,May,713.4,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M04,April,714.0,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M03,March,712.17,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M02,February,712.2,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2023,M01,January,710.61,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M12,December,704.94,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M11,November,711.14,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M10,October,706.29,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M09,September,697.12,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M08,August,695.01,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M07,July,699.63,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M06,June,689.29,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M05,May,687.48,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M04,April,685.68,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M03,March,685.98,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M02,February,686.43,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2022,M01,January,679.36,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M12,December,704.93,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M11,November,696.7,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M10,October,683.69,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M09,September,680.62,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M08,August,679.14,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M07,July,674.17,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M06,June,677.02,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M05,May,673.62,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M04,April,667.44,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M03,March,656.98,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M02,February,645.69,,2026-08-25 14:48:41.372731
CES4200000011,42000000,Retail trade,42,S,11,avg_weekly_earnings,2021,M01,January,655.14,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2026,M07,July,2780.0,P,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2026,M06,June,2769.0,P,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2026,M05,May,2782.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2026,M04,April,2787.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2026,M03,March,2793.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2026,M02,February,2792.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2026,M01,January,2815.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M12,December,2842.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M11,November,2848.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M10,October,2853.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M09,September,2859.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M08,August,2860.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M07,July,2861.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M06,June,2863.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M05,May,2864.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M04,April,2865.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M03,March,2867.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M02,February,2876.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2025,M01,January,2877.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M12,December,2895.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M11,November,2885.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M10,October,2887.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M09,September,2903.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M08,August,2909.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M07,July,2917.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M06,June,2930.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M05,May,2930.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M04,April,2940.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M03,March,2951.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M02,February,2958.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2024,M01,January,2963.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M12,December,2963.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M11,November,2962.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M10,October,2951.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M09,September,2975.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M08,August,2981.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M07,July,3001.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M06,June,3021.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M05,May,3034.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M04,April,3043.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M03,March,3049.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M02,February,3048.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2023,M01,January,3061.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M12,December,3092.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M11,November,3115.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M10,October,3100.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M09,September,3095.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M08,August,3097.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M07,July,3094.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M06,June,3076.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M05,May,3057.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M04,April,3034.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M03,March,3018.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M02,February,2990.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2022,M01,January,2984.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M12,December,2967.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M11,November,2957.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M10,October,2938.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M09,September,2917.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M08,August,2903.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M07,July,2881.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M06,June,2824.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M05,May,2816.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M04,April,2796.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M03,March,2770.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M02,February,2764.0,,2026-08-25 14:48:41.372731
CES5000000001,50000000,Information,50,S,01,all_employees_thousands,2021,M01,January,2747.0,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2026,M07,July,37.1,P,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2026,M06,June,37.3,P,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2026,M05,May,37.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2026,M04,April,37.3,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2026,M03,March,37.5,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2026,M02,February,37.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2026,M01,January,37.5,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M12,December,37.2,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M11,November,37.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M10,October,37.3,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M09,September,37.6,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M08,August,37.3,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M07,July,37.1,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M06,June,36.9,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M05,May,37.1,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M04,April,37.3,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M03,March,37.3,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M02,February,37.1,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2025,M01,January,37.0,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M12,December,37.0,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M11,November,36.9,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M10,October,37.3,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M09,September,36.8,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M08,August,36.8,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M07,July,36.8,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M06,June,36.7,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M05,May,36.7,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M04,April,36.3,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M03,March,36.6,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M02,February,36.6,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2024,M01,January,36.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M12,December,36.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M11,November,36.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M10,October,36.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M09,September,36.5,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M08,August,36.7,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M07,July,36.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M06,June,36.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M05,May,36.2,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M04,April,36.5,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M03,March,36.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M02,February,36.4,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2023,M01,January,36.7,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M12,December,36.6,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M11,November,36.9,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M10,October,36.7,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M09,September,36.6,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M08,August,36.6,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M07,July,36.7,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M06,June,36.7,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M05,May,36.8,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M04,April,36.8,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M03,March,36.9,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M02,February,36.9,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2022,M01,January,36.8,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M12,December,37.0,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M11,November,36.9,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M10,October,36.8,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M09,September,36.8,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M08,August,36.9,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M07,July,37.1,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M06,June,37.0,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M05,May,37.2,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M04,April,37.2,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M03,March,37.1,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M02,February,37.2,,2026-08-25 14:48:41.372731
CES5000000002,50000000,Information,50,S,02,avg_weekly_hours,2021,M01,January,37.5,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2026,M07,July,55.7,P,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2026,M06,June,55.44,P,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2026,M05,May,55.1,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2026,M04,April,54.93,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2026,M03,March,54.64,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2026,M02,February,54.39,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2026,M01,January,53.95,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M12,December,53.9,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M11,November,53.46,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M10,October,53.27,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M09,September,53.06,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M08,August,52.77,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M07,July,52.63,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M06,June,52.54,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M05,May,52.32,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M04,April,52.01,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M03,March,51.83,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M02,February,51.75,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2025,M01,January,51.56,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M12,December,51.28,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M11,November,51.29,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M10,October,51.19,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M09,September,50.57,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M08,August,50.44,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M07,July,49.99,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M06,June,49.71,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M05,May,49.47,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M04,April,49.43,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M03,March,49.37,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M02,February,49.14,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2024,M01,January,49.1,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M12,December,49.1,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M11,November,48.92,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M10,October,48.68,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M09,September,48.59,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M08,August,48.37,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M07,July,48.47,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M06,June,48.36,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M05,May,48.33,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M04,April,48.06,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M03,March,48.14,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M02,February,47.95,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2023,M01,January,47.75,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M12,December,47.66,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M11,November,47.31,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M10,October,47.58,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M09,September,47.88,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M08,August,47.24,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M07,July,46.7,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M06,June,46.54,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M05,May,46.24,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M04,April,45.88,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M03,March,45.44,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M02,February,45.37,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2022,M01,January,45.09,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2021,M12,December,44.92,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2021,M11,November,44.57,,2026-08-25 14:48:41.372731
CES5000000003,50000000,Information,50,S,03,avg_hourly_earnings,2021,M10,October,44.46,,2026-08-25 14:48:41.372731
