series_id,area_code,area_name,area_type,occupation_code,occupation_title,datatype_code,metric,year,period,value,footnote_codes,ingested_at
OEUM004790000000015125404,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,151254,Web Developers,04,annual_mean_wage,2025,A01,135690.0,,2026-08-25 13:40:00.180732
OEUM004790000000015125413,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,151254,Web Developers,13,annual_median_wage,2025,A01,134350.0,,2026-08-25 13:40:00.180732
OEUM004790000000015125403,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,151254,Web Developers,03,hourly_mean_wage,2025,A01,65.24,,2026-08-25 13:40:00.180732
OEUM004790000000015125408,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,151254,Web Developers,08,hourly_median_wage,2025,A01,64.59,,2026-08-25 13:40:00.180732
OEUM004790000000015121101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,151211,Computer Systems Analysts,01,employment,2025,A01,18620.0,,2026-08-25 13:40:00.180732
OEUM004790000000015121104,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,151211,Computer Systems Analysts,04,annual_mean_wage,2025,A01,128780.0,,2026-08-25 13:40:00.180732
OEUM004790000000015121113,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,151211,Computer Systems Analysts,13,annual_median_wage,2025,A01,127040.0,,2026-08-25 13:40:00.180732
OEUM004790000000015121103,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,151211,Computer Systems Analysts,03,hourly_mean_wage,2025,A01,61.91,,2026-08-25 13:40:00.180732
OEUM004790000000015121108,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,151211,Computer Systems Analysts,08,hourly_median_wage,2025,A01,61.08,,2026-08-25 13:40:00.180732
OEUM004790000000011202101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,112021,Marketing Managers,01,employment,2025,A01,8900.0,,2026-08-25 13:40:00.180732
OEUM004790000000011202104,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,112021,Marketing Managers,04,annual_mean_wage,2025,A01,195000.0,,2026-08-25 13:40:00.180732
OEUM004790000000011202113,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,112021,Marketing Managers,13,annual_median_wage,2025,A01,181260.0,,2026-08-25 13:40:00.180732
OEUM004790000000011202103,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,112021,Marketing Managers,03,hourly_mean_wage,2025,A01,93.75,,2026-08-25 13:40:00.180732
OEUM004790000000011202108,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,112021,Marketing Managers,08,hourly_median_wage,2025,A01,87.14,,2026-08-25 13:40:00.180732
OEUM004790000000013111101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,131111,Management Analysts,01,employment,2025,A01,62360.0,,2026-08-25 13:40:00.180732
OEUM004790000000013111104,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,131111,Management Analysts,04,annual_mean_wage,2025,A01,145310.0,,2026-08-25 13:40:00.180732
OEUM004790000000013111113,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,131111,Management Analysts,13,annual_median_wage,2025,A01,126830.0,,2026-08-25 13:40:00.180732
OEUM004790000000013111103,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,131111,Management Analysts,03,hourly_mean_wage,2025,A01,69.86,,2026-08-25 13:40:00.180732
OEUM004790000000013111108,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,131111,Management Analysts,08,hourly_median_wage,2025,A01,60.97,,2026-08-25 13:40:00.180732
OEUM004790000000029206101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,292061,Licensed Practical and Licensed Vocational Nurses,01,employment,2025,A01,7170.0,,2026-08-25 13:40:00.180732
OEUM004790000000029206104,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,292061,Licensed Practical and Licensed Vocational Nurses,04,annual_mean_wage,2025,A01,74560.0,,2026-08-25 13:40:00.180732
OEUM004790000000029206113,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,292061,Licensed Practical and Licensed Vocational Nurses,13,annual_median_wage,2025,A01,75860.0,,2026-08-25 13:40:00.180732
OEUM004790000000029206103,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,292061,Licensed Practical and Licensed Vocational Nurses,03,hourly_mean_wage,2025,A01,35.85,,2026-08-25 13:40:00.180732
OEUM004790000000029206108,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,292061,Licensed Practical and Licensed Vocational Nurses,08,hourly_median_wage,2025,A01,36.47,,2026-08-25 13:40:00.180732
OEUM004790000000025119401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,251194,"Career/Technical Education Teachers, Postsecondary",01,employment,2025,A01,770.0,,2026-08-25 13:40:00.180732
OEUM004790000000025119404,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,251194,"Career/Technical Education Teachers, Postsecondary",04,annual_mean_wage,2025,A01,70480.0,,2026-08-25 13:40:00.180732
OEUM004790000000025119413,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,251194,"Career/Technical Education Teachers, Postsecondary",13,annual_median_wage,2025,A01,60290.0,,2026-08-25 13:40:00.180732
OEUM004790000000025119403,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,251194,"Career/Technical Education Teachers, Postsecondary",03,hourly_mean_wage,2025,A01,33.89,,2026-08-25 13:40:00.180732
OEUM004790000000025119408,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,251194,"Career/Technical Education Teachers, Postsecondary",08,hourly_median_wage,2025,A01,28.98,,2026-08-25 13:40:00.180732
OEUM004790000000041302101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,413021,Insurance Sales Agents,01,employment,2025,A01,4030.0,,2026-08-25 13:40:00.180732
OEUM004790000000041302104,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,413021,Insurance Sales Agents,04,annual_mean_wage,2025,A01,79780.0,,2026-08-25 13:40:00.180732
OEUM004790000000041302113,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,413021,Insurance Sales Agents,13,annual_median_wage,2025,A01,65260.0,,2026-08-25 13:40:00.180732
OEUM004790000000041302103,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,413021,Insurance Sales Agents,03,hourly_mean_wage,2025,A01,38.35,,2026-08-25 13:40:00.180732
OEUM004790000000041302108,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,413021,Insurance Sales Agents,08,hourly_median_wage,2025,A01,31.37,,2026-08-25 13:40:00.180732
OEUM004790000000043601401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,436014,Secretaries and Administrative Assistants,01,employment,2025,A01,37010.0,,2026-08-25 13:40:00.180732
OEUM004790000000043601404,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,436014,Secretaries and Administrative Assistants,04,annual_mean_wage,2025,A01,56400.0,,2026-08-25 13:40:00.180732
OEUM004790000000043601413,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,436014,Secretaries and Administrative Assistants,13,annual_median_wage,2025,A01,53660.0,,2026-08-25 13:40:00.180732
OEUM004790000000043601403,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,436014,Secretaries and Administrative Assistants,03,hourly_mean_wage,2025,A01,27.12,,2026-08-25 13:40:00.180732
OEUM004790000000043601408,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",M,436014,Secretaries and Administrative Assistants,08,hourly_median_wage,2025,A01,25.8,,2026-08-25 13:40:00.180732
OEUM003310000000000000001,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,000000,All occupations,01,employment,2025,A01,2819940.0,,2026-08-25 13:40:00.180732
OEUM003310000000000000004,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,000000,All occupations,04,annual_mean_wage,2025,A01,67190.0,,2026-08-25 13:40:00.180732
OEUM003310000000000000013,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,000000,All occupations,13,annual_median_wage,2025,A01,48640.0,,2026-08-25 13:40:00.180732
OEUM003310000000000000003,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,000000,All occupations,03,hourly_mean_wage,2025,A01,32.3,,2026-08-25 13:40:00.180732
OEUM003310000000000000008,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,000000,All occupations,08,hourly_median_wage,2025,A01,23.39,,2026-08-25 13:40:00.180732
OEUM003310000000015125201,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151252,Software Developers,01,employment,2025,A01,18900.0,,2026-08-25 13:40:00.180732
OEUM003310000000015125204,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151252,Software Developers,04,annual_mean_wage,2025,A01,144730.0,,2026-08-25 13:40:00.180732
OEUM003310000000015125213,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151252,Software Developers,13,annual_median_wage,2025,A01,132650.0,,2026-08-25 13:40:00.180732
OEUM003310000000015125203,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151252,Software Developers,03,hourly_mean_wage,2025,A01,69.58,,2026-08-25 13:40:00.180732
OEUM003310000000015125208,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151252,Software Developers,08,hourly_median_wage,2025,A01,63.77,,2026-08-25 13:40:00.180732
OEUM003310000000015125401,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151254,Web Developers,01,employment,2025,A01,1160.0,,2026-08-25 13:40:00.180732
OEUM003310000000015125404,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151254,Web Developers,04,annual_mean_wage,2025,A01,,8,2026-08-25 13:40:00.180732
OEUM003310000000015125413,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151254,Web Developers,13,annual_median_wage,2025,A01,,8,2026-08-25 13:40:00.180732
OEUM003310000000015125403,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151254,Web Developers,03,hourly_mean_wage,2025,A01,,8,2026-08-25 13:40:00.180732
OEUM003310000000015125408,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151254,Web Developers,08,hourly_median_wage,2025,A01,,8,2026-08-25 13:40:00.180732
OEUM003310000000015121101,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151211,Computer Systems Analysts,01,employment,2025,A01,9000.0,,2026-08-25 13:40:00.180732
OEUM003310000000015121104,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151211,Computer Systems Analysts,04,annual_mean_wage,2025,A01,106670.0,,2026-08-25 13:40:00.180732
OEUM003310000000015121113,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151211,Computer Systems Analysts,13,annual_median_wage,2025,A01,103650.0,,2026-08-25 13:40:00.180732
OEUM003310000000015121103,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151211,Computer Systems Analysts,03,hourly_mean_wage,2025,A01,51.28,,2026-08-25 13:40:00.180732
OEUM003310000000015121108,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,151211,Computer Systems Analysts,08,hourly_median_wage,2025,A01,49.83,,2026-08-25 13:40:00.180732
OEUM003310000000011202101,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,112021,Marketing Managers,01,employment,2025,A01,7530.0,,2026-08-25 13:40:00.180732
OEUM003310000000011202104,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,112021,Marketing Managers,04,annual_mean_wage,2025,A01,155840.0,,2026-08-25 13:40:00.180732
OEUM003310000000011202113,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,112021,Marketing Managers,13,annual_median_wage,2025,A01,135870.0,,2026-08-25 13:40:00.180732
OEUM003310000000011202103,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,112021,Marketing Managers,03,hourly_mean_wage,2025,A01,74.92,,2026-08-25 13:40:00.180732
OEUM003310000000011202108,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,112021,Marketing Managers,08,hourly_median_wage,2025,A01,65.32,,2026-08-25 13:40:00.180732
OEUM003310000000013111101,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,131111,Management Analysts,01,employment,2025,A01,16540.0,,2026-08-25 13:40:00.180732
OEUM003310000000013111104,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,131111,Management Analysts,04,annual_mean_wage,2025,A01,106550.0,,2026-08-25 13:40:00.180732
OEUM003310000000013111113,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,131111,Management Analysts,13,annual_median_wage,2025,A01,94290.0,,2026-08-25 13:40:00.180732
OEUM003310000000013111103,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,131111,Management Analysts,03,hourly_mean_wage,2025,A01,51.23,,2026-08-25 13:40:00.180732
OEUM003310000000013111108,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,131111,Management Analysts,08,hourly_median_wage,2025,A01,45.33,,2026-08-25 13:40:00.180732
OEUM003310000000029206101,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,292061,Licensed Practical and Licensed Vocational Nurses,01,employment,2025,A01,8900.0,,2026-08-25 13:40:00.180732
OEUM003310000000029206104,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,292061,Licensed Practical and Licensed Vocational Nurses,04,annual_mean_wage,2025,A01,63610.0,,2026-08-25 13:40:00.180732
OEUM003310000000029206113,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,292061,Licensed Practical and Licensed Vocational Nurses,13,annual_median_wage,2025,A01,62610.0,,2026-08-25 13:40:00.180732
OEUM003310000000029206103,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,292061,Licensed Practical and Licensed Vocational Nurses,03,hourly_mean_wage,2025,A01,30.58,,2026-08-25 13:40:00.180732
OEUM003310000000029206108,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,292061,Licensed Practical and Licensed Vocational Nurses,08,hourly_median_wage,2025,A01,30.1,,2026-08-25 13:40:00.180732
OEUM003310000000025119401,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,251194,"Career/Technical Education Teachers, Postsecondary",01,employment,2025,A01,2490.0,,2026-08-25 13:40:00.180732
OEUM003310000000025119404,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,251194,"Career/Technical Education Teachers, Postsecondary",04,annual_mean_wage,2025,A01,71120.0,,2026-08-25 13:40:00.180732
OEUM003310000000025119413,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,251194,"Career/Technical Education Teachers, Postsecondary",13,annual_median_wage,2025,A01,63420.0,,2026-08-25 13:40:00.180732
OEUM003310000000025119403,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,251194,"Career/Technical Education Teachers, Postsecondary",03,hourly_mean_wage,2025,A01,34.19,,2026-08-25 13:40:00.180732
OEUM003310000000025119408,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,251194,"Career/Technical Education Teachers, Postsecondary",08,hourly_median_wage,2025,A01,30.49,,2026-08-25 13:40:00.180732
OEUM003310000000041302101,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,413021,Insurance Sales Agents,01,employment,2025,A01,14160.0,,2026-08-25 13:40:00.180732
OEUM003310000000041302104,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,413021,Insurance Sales Agents,04,annual_mean_wage,2025,A01,74620.0,,2026-08-25 13:40:00.180732
OEUM003310000000041302113,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,413021,Insurance Sales Agents,13,annual_median_wage,2025,A01,60260.0,,2026-08-25 13:40:00.180732
OEUM003310000000041302103,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,413021,Insurance Sales Agents,03,hourly_mean_wage,2025,A01,35.87,,2026-08-25 13:40:00.180732
OEUM003310000000041302108,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,413021,Insurance Sales Agents,08,hourly_median_wage,2025,A01,28.97,,2026-08-25 13:40:00.180732
OEUM003310000000043601401,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,436014,Secretaries and Administrative Assistants,01,employment,2025,A01,33380.0,,2026-08-25 13:40:00.180732
OEUM003310000000043601404,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,436014,Secretaries and Administrative Assistants,04,annual_mean_wage,2025,A01,48550.0,,2026-08-25 13:40:00.180732
OEUM003310000000043601413,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,436014,Secretaries and Administrative Assistants,13,annual_median_wage,2025,A01,47450.0,,2026-08-25 13:40:00.180732
OEUM003310000000043601403,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,436014,Secretaries and Administrative Assistants,03,hourly_mean_wage,2025,A01,23.34,,2026-08-25 13:40:00.180732
OEUM003310000000043601408,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",M,436014,Secretaries and Administrative Assistants,08,hourly_median_wage,2025,A01,22.81,,2026-08-25 13:40:00.180732
OEUM001206000000000000001,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,000000,All occupations,01,employment,2025,A01,2889670.0,,2026-08-25 13:40:00.180732
OEUM001206000000000000004,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,000000,All occupations,04,annual_mean_wage,2025,A01,71900.0,,2026-08-25 13:40:00.180732
OEUM001206000000000000013,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,000000,All occupations,13,annual_median_wage,2025,A01,51170.0,,2026-08-25 13:40:00.180732
OEUM001206000000000000003,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,000000,All occupations,03,hourly_mean_wage,2025,A01,34.57,,2026-08-25 13:40:00.180732
OEUM001206000000000000008,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,000000,All occupations,08,hourly_median_wage,2025,A01,24.6,,2026-08-25 13:40:00.180732
OEUM001206000000015125201,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151252,Software Developers,01,employment,2025,A01,36300.0,,2026-08-25 13:40:00.180732
OEUM001206000000015125204,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151252,Software Developers,04,annual_mean_wage,2025,A01,135870.0,,2026-08-25 13:40:00.180732
OEUM001206000000015125213,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151252,Software Developers,13,annual_median_wage,2025,A01,132960.0,,2026-08-25 13:40:00.180732
OEUM001206000000015125203,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151252,Software Developers,03,hourly_mean_wage,2025,A01,65.32,,2026-08-25 13:40:00.180732
OEUM001206000000015125208,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151252,Software Developers,08,hourly_median_wage,2025,A01,63.92,,2026-08-25 13:40:00.180732
OEUM001206000000015125401,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151254,Web Developers,01,employment,2025,A01,990.0,,2026-08-25 13:40:00.180732
OEUM001206000000015125404,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151254,Web Developers,04,annual_mean_wage,2025,A01,97800.0,,2026-08-25 13:40:00.180732
OEUM001206000000015125413,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151254,Web Developers,13,annual_median_wage,2025,A01,93590.0,,2026-08-25 13:40:00.180732
OEUM001206000000015125403,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151254,Web Developers,03,hourly_mean_wage,2025,A01,47.02,,2026-08-25 13:40:00.180732
OEUM001206000000015125408,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151254,Web Developers,08,hourly_median_wage,2025,A01,44.99,,2026-08-25 13:40:00.180732
OEUM001206000000015121101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151211,Computer Systems Analysts,01,employment,2025,A01,8300.0,,2026-08-25 13:40:00.180732
OEUM001206000000015121104,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151211,Computer Systems Analysts,04,annual_mean_wage,2025,A01,119700.0,,2026-08-25 13:40:00.180732
OEUM001206000000015121113,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151211,Computer Systems Analysts,13,annual_median_wage,2025,A01,119090.0,,2026-08-25 13:40:00.180732
OEUM001206000000015121103,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151211,Computer Systems Analysts,03,hourly_mean_wage,2025,A01,57.55,,2026-08-25 13:40:00.180732
OEUM001206000000015121108,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,151211,Computer Systems Analysts,08,hourly_median_wage,2025,A01,57.25,,2026-08-25 13:40:00.180732
OEUM001206000000011202101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,112021,Marketing Managers,01,employment,2025,A01,6700.0,,2026-08-25 13:40:00.180732
OEUM001206000000011202104,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,112021,Marketing Managers,04,annual_mean_wage,2025,A01,171480.0,,2026-08-25 13:40:00.180732
OEUM001206000000011202113,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,112021,Marketing Managers,13,annual_median_wage,2025,A01,163500.0,,2026-08-25 13:40:00.180732
OEUM001206000000011202103,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,112021,Marketing Managers,03,hourly_mean_wage,2025,A01,82.44,,2026-08-25 13:40:00.180732
OEUM001206000000011202108,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,112021,Marketing Managers,08,hourly_median_wage,2025,A01,78.6,,2026-08-25 13:40:00.180732
OEUM001206000000013111101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,131111,Management Analysts,01,employment,2025,A01,26870.0,,2026-08-25 13:40:00.180732
OEUM001206000000013111104,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,131111,Management Analysts,04,annual_mean_wage,2025,A01,110990.0,,2026-08-25 13:40:00.180732
OEUM001206000000013111113,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,131111,Management Analysts,13,annual_median_wage,2025,A01,101220.0,,2026-08-25 13:40:00.180732
OEUM001206000000013111103,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,131111,Management Analysts,03,hourly_mean_wage,2025,A01,53.36,,2026-08-25 13:40:00.180732
OEUM001206000000013111108,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,131111,Management Analysts,08,hourly_median_wage,2025,A01,48.66,,2026-08-25 13:40:00.180732
OEUM001206000000029206101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,292061,Licensed Practical and Licensed Vocational Nurses,01,employment,2025,A01,9710.0,,2026-08-25 13:40:00.180732
OEUM001206000000029206104,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,292061,Licensed Practical and Licensed Vocational Nurses,04,annual_mean_wage,2025,A01,64890.0,,2026-08-25 13:40:00.180732
OEUM001206000000029206113,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,292061,Licensed Practical and Licensed Vocational Nurses,13,annual_median_wage,2025,A01,65060.0,,2026-08-25 13:40:00.180732
OEUM001206000000029206103,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,292061,Licensed Practical and Licensed Vocational Nurses,03,hourly_mean_wage,2025,A01,31.2,,2026-08-25 13:40:00.180732
OEUM001206000000029206108,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,292061,Licensed Practical and Licensed Vocational Nurses,08,hourly_median_wage,2025,A01,31.28,,2026-08-25 13:40:00.180732
OEUM001206000000025119401,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,251194,"Career/Technical Education Teachers, Postsecondary",01,employment,2025,A01,1220.0,,2026-08-25 13:40:00.180732
OEUM001206000000025119404,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,251194,"Career/Technical Education Teachers, Postsecondary",04,annual_mean_wage,2025,A01,63410.0,,2026-08-25 13:40:00.180732
OEUM001206000000025119413,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,251194,"Career/Technical Education Teachers, Postsecondary",13,annual_median_wage,2025,A01,62700.0,,2026-08-25 13:40:00.180732
OEUM001206000000025119403,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,251194,"Career/Technical Education Teachers, Postsecondary",03,hourly_mean_wage,2025,A01,30.49,,2026-08-25 13:40:00.180732
OEUM001206000000025119408,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,251194,"Career/Technical Education Teachers, Postsecondary",08,hourly_median_wage,2025,A01,30.15,,2026-08-25 13:40:00.180732
OEUM001206000000041302101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,413021,Insurance Sales Agents,01,employment,2025,A01,9660.0,,2026-08-25 13:40:00.180732
OEUM001206000000041302104,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,413021,Insurance Sales Agents,04,annual_mean_wage,2025,A01,101810.0,,2026-08-25 13:40:00.180732
OEUM001206000000041302113,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,413021,Insurance Sales Agents,13,annual_median_wage,2025,A01,75990.0,,2026-08-25 13:40:00.180732
OEUM001206000000041302103,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,413021,Insurance Sales Agents,03,hourly_mean_wage,2025,A01,48.95,,2026-08-25 13:40:00.180732
OEUM001206000000041302108,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,413021,Insurance Sales Agents,08,hourly_median_wage,2025,A01,36.54,,2026-08-25 13:40:00.180732
OEUM001206000000043601401,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,436014,Secretaries and Administrative Assistants,01,employment,2025,A01,25280.0,,2026-08-25 13:40:00.180732
OEUM001206000000043601404,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,436014,Secretaries and Administrative Assistants,04,annual_mean_wage,2025,A01,45960.0,,2026-08-25 13:40:00.180732
OEUM001206000000043601413,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,436014,Secretaries and Administrative Assistants,13,annual_median_wage,2025,A01,45270.0,,2026-08-25 13:40:00.180732
OEUM001206000000043601403,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,436014,Secretaries and Administrative Assistants,03,hourly_mean_wage,2025,A01,22.1,,2026-08-25 13:40:00.180732
OEUM001206000000043601408,12060,"Atlanta-Sandy Springs-Alpharetta, GA",M,436014,Secretaries and Administrative Assistants,08,hourly_median_wage,2025,A01,21.76,,2026-08-25 13:40:00.180732
OEUM003806000000000000001,38060,"Phoenix-Mesa-Chandler, AZ",M,000000,All occupations,01,employment,2025,A01,2375760.0,,2026-08-25 13:40:00.180732
OEUM003806000000000000004,38060,"Phoenix-Mesa-Chandler, AZ",M,000000,All occupations,04,annual_mean_wage,2025,A01,69630.0,,2026-08-25 13:40:00.180732
OEUM003806000000000000013,38060,"Phoenix-Mesa-Chandler, AZ",M,000000,All occupations,13,annual_median_wage,2025,A01,51380.0,,2026-08-25 13:40:00.180732
OEUM003806000000000000003,38060,"Phoenix-Mesa-Chandler, AZ",M,000000,All occupations,03,hourly_mean_wage,2025,A01,33.48,,2026-08-25 13:40:00.180732
OEUM003806000000000000008,38060,"Phoenix-Mesa-Chandler, AZ",M,000000,All occupations,08,hourly_median_wage,2025,A01,24.7,,2026-08-25 13:40:00.180732
OEUM003806000000015125201,38060,"Phoenix-Mesa-Chandler, AZ",M,151252,Software Developers,01,employment,2025,A01,29380.0,,2026-08-25 13:40:00.180732
OEUM003806000000015125204,38060,"Phoenix-Mesa-Chandler, AZ",M,151252,Software Developers,04,annual_mean_wage,2025,A01,135520.0,,2026-08-25 13:40:00.180732
OEUM003806000000015125213,38060,"Phoenix-Mesa-Chandler, AZ",M,151252,Software Developers,13,annual_median_wage,2025,A01,131750.0,,2026-08-25 13:40:00.180732
