area,area_title,occ_code,occ_title,o_group,tot_emp,a_mean,a_median,a_pct10,a_pct25,a_pct75,a_pct90,year
99,U.S.,29-2033,Nuclear Medicine Technologists,detailed,17140.0,84850.0,78760.0,60550.0,74820.0,98410.0,105530.0,2021
99,U.S.,29-2034,Radiologic Technologists and Technicians,detailed,216380.0,66490.0,61370.0,46850.0,48900.0,77290.0,94880.0,2021
99,U.S.,29-2035,Magnetic Resonance Imaging Technologists,detailed,38070.0,77820.0,77360.0,59110.0,62090.0,90050.0,100870.0,2021
99,U.S.,29-2036,Medical Dosimetrists,detailed,2400.0,124750.0,127270.0,96040.0,103640.0,132510.0,162640.0,2021
99,U.S.,29-2042,Emergency Medical Technicians,detailed,161400.0,36690.0,35470.0,23620.0,28920.0,37660.0,47580.0,2021
99,U.S.,29-2043,Paramedics,detailed,96510.0,49500.0,46770.0,34420.0,37120.0,58810.0,74200.0,2021
99,U.S.,29-2051,Dietetic Technicians,detailed,21610.0,34160.0,29520.0,22790.0,28400.0,37200.0,47120.0,2021
99,U.S.,29-2052,Pharmacy Technicians,detailed,436630.0,37970.0,36740.0,28740.0,29460.0,45850.0,47580.0,2021
99,U.S.,29-2053,Psychiatric Technicians,detailed,93410.0,38000.0,36570.0,26980.0,29210.0,45620.0,56380.0,2021
99,U.S.,29-2055,Surgical Technologists,detailed,109060.0,53590.0,48530.0,36930.0,46440.0,60780.0,75940.0,2021
99,U.S.,29-2056,Veterinary Technologists and Technicians,detailed,118670.0,38250.0,36850.0,28370.0,29810.0,45750.0,48100.0,2021
99,U.S.,29-2057,Ophthalmic Medical Technicians,detailed,65700.0,41120.0,37180.0,28910.0,30950.0,46700.0,58500.0,2021
99,U.S.,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,641240.0,51850.0,48070.0,37150.0,46410.0,59770.0,63790.0,2021
99,U.S.,29-2072,Medical Records Specialists,detailed,180570.0,48310.0,46660.0,29430.0,36930.0,59120.0,74200.0,2021
99,U.S.,29-2081,"Opticians, Dispensing",detailed,73270.0,43060.0,37570.0,28910.0,30310.0,47660.0,60280.0,2021
99,U.S.,29-2091,Orthotists and Prosthetists,detailed,10410.0,79820.0,75440.0,41730.0,55710.0,95810.0,124040.0,2021
99,U.S.,29-2092,Hearing Aid Specialists,detailed,10790.0,59960.0,59500.0,33040.0,39130.0,75910.0,84150.0,2021
99,U.S.,29-2099,"Health Technologists and Technicians, All Other",detailed,140770.0,49230.0,45720.0,29430.0,36690.0,59040.0,75340.0,2021
99,U.S.,29-9021,Health Information Technologists and Medical Registrars,detailed,37900.0,61410.0,55560.0,29680.0,37500.0,76960.0,98490.0,2021
99,U.S.,29-9091,Athletic Trainers,detailed,26070.0,54650.0,48420.0,36960.0,46590.0,60780.0,76180.0,2021
99,U.S.,29-9092,Genetic Counselors,detailed,2740.0,86640.0,80150.0,49120.0,76300.0,100200.0,121070.0,2021
99,U.S.,29-9093,Surgical Assistants,detailed,17250.0,59170.0,48320.0,32680.0,37850.0,75410.0,96870.0,2021
99,U.S.,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,44100.0,64880.0,58750.0,29570.0,37440.0,78230.0,113630.0,2021
99,U.S.,31-1120,Home Health and Personal Care Aides,detailed,3366480.0,29260.0,29430.0,22290.0,24090.0,30230.0,37010.0,2021
99,U.S.,31-1131,Nursing Assistants,detailed,1314830.0,33250.0,30310.0,23880.0,28900.0,37170.0,44240.0,2021
99,U.S.,31-1132,Orderlies,detailed,45160.0,33440.0,29990.0,23970.0,28560.0,37380.0,46470.0,2021
99,U.S.,31-1133,Psychiatric Aides,detailed,39140.0,34640.0,30260.0,23120.0,25560.0,40960.0,48140.0,2021
99,U.S.,31-2011,Occupational Therapy Assistants,detailed,41980.0,63560.0,61730.0,46810.0,50880.0,76740.0,80210.0,2021
99,U.S.,31-2012,Occupational Therapy Aides,detailed,3370.0,39230.0,33560.0,23860.0,28350.0,46950.0,61960.0,2021
99,U.S.,31-2021,Physical Therapist Assistants,detailed,93660.0,60740.0,61180.0,37280.0,48670.0,75870.0,80170.0,2021
99,U.S.,31-2022,Physical Therapist Aides,detailed,42390.0,30370.0,29200.0,22140.0,24240.0,35320.0,37920.0,2021
99,U.S.,31-9011,Massage Therapists,detailed,81030.0,49260.0,46910.0,24450.0,34770.0,60510.0,77600.0,2021
99,U.S.,31-9091,Dental Assistants,detailed,347170.0,42510.0,38660.0,29580.0,37000.0,47580.0,59540.0,2021
99,U.S.,31-9092,Medical Assistants,detailed,727760.0,38190.0,37190.0,29070.0,30200.0,43490.0,48170.0,2021
99,U.S.,31-9093,Medical Equipment Preparers,detailed,61170.0,42420.0,38220.0,29490.0,35230.0,48150.0,60300.0,2021
99,U.S.,31-9094,Medical Transcriptionists,detailed,55830.0,34220.0,30100.0,22810.0,28220.0,38220.0,48190.0,2021
99,U.S.,31-9095,Pharmacy Aides,detailed,43560.0,34560.0,29930.0,22840.0,27880.0,37500.0,51060.0,2021
99,U.S.,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,98970.0,31780.0,29780.0,22920.0,28200.0,36520.0,38860.0,2021
99,U.S.,31-9097,Phlebotomists,detailed,132750.0,38450.0,37380.0,28990.0,30430.0,45090.0,48490.0,2021
99,U.S.,31-9099,"Healthcare Support Workers, All Other",detailed,108410.0,40690.0,37740.0,25810.0,29990.0,47770.0,59250.0,2021
99,U.S.,33-1011,First-Line Supervisors of Correctional Officers,detailed,54470.0,69750.0,62220.0,40610.0,47680.0,84760.0,105540.0,2021
99,U.S.,33-1012,First-Line Supervisors of Police and Detectives,detailed,128230.0,98760.0,99330.0,51790.0,67210.0,127020.0,159850.0,2021
99,U.S.,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,80890.0,83270.0,78230.0,47450.0,61270.0,100350.0,127680.0,2021
99,U.S.,33-1091,First-Line Supervisors of Security Workers,detailed,55450.0,55080.0,50240.0,31440.0,38290.0,64010.0,81110.0,2021
99,U.S.,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,23780.0,63910.0,61010.0,37300.0,50020.0,76880.0,98720.0,2021
99,U.S.,33-2011,Firefighters,detailed,317310.0,55290.0,50700.0,29030.0,37140.0,65980.0,81640.0,2021
99,U.S.,33-2021,Fire Inspectors and Investigators,detailed,14600.0,69680.0,64600.0,40190.0,50480.0,81850.0,100730.0,2021
99,U.S.,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,2770.0,54340.0,42600.0,30000.0,33000.0,67210.0,85270.0,2021
99,U.S.,33-3011,Bailiffs,detailed,16420.0,52340.0,48320.0,27560.0,37420.0,63160.0,78330.0,2021
99,U.S.,33-3012,Correctional Officers and Jailers,detailed,392600.0,53420.0,47920.0,34600.0,38590.0,62940.0,79340.0,2021
99,U.S.,33-3021,Detectives and Criminal Investigators,detailed,107890.0,90370.0,83640.0,48040.0,61600.0,106540.0,146830.0,2021
99,U.S.,33-3031,Fish and Game Wardens,detailed,6730.0,58190.0,60730.0,31200.0,47260.0,71530.0,78330.0,2021
99,U.S.,33-3041,Parking Enforcement Workers,detailed,7450.0,46050.0,46590.0,29030.0,34550.0,58850.0,65150.0,2021
99,U.S.,33-3051,Police and Sheriff's Patrol Officers,detailed,665380.0,70750.0,64610.0,40190.0,50630.0,81850.0,102530.0,2021
99,U.S.,33-3052,Transit and Railroad Police,detailed,3590.0,69570.0,64930.0,47310.0,51130.0,81430.0,98250.0,2021
99,U.S.,33-9011,Animal Control Workers,detailed,11600.0,42620.0,39160.0,28690.0,31590.0,49600.0,60450.0,2021
99,U.S.,33-9021,Private Detectives and Investigators,detailed,28860.0,60970.0,59380.0,32130.0,40290.0,77540.0,98070.0,2021
99,U.S.,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,9190.0,38080.0,35450.0,27970.0,29470.0,39790.0,56730.0,2021
99,U.S.,33-9032,Security Guards,detailed,1057100.0,35830.0,31470.0,23250.0,28890.0,39170.0,50040.0,2021
99,U.S.,33-9091,Crossing Guards and Flaggers,detailed,82690.0,35670.0,31450.0,23990.0,28660.0,39160.0,49720.0,2021
99,U.S.,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,114320.0,27320.0,25630.0,19180.0,22140.0,29820.0,36540.0,2021
99,U.S.,33-9093,Transportation Security Screeners,detailed,48320.0,46380.0,45470.0,39330.0,41560.0,49360.0,55870.0,2021
99,U.S.,33-9094,School Bus Monitors,detailed,55310.0,30220.0,29100.0,20600.0,24900.0,34430.0,39200.0,2021
99,U.S.,33-9099,"Protective Service Workers, All Other",detailed,100110.0,42160.0,38210.0,28690.0,31190.0,47760.0,61510.0,2021
99,U.S.,35-1011,Chefs and Head Cooks,detailed,129810.0,56920.0,50160.0,30910.0,39130.0,65340.0,84570.0,2021
99,U.S.,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,1040600.0,39150.0,36570.0,24100.0,29430.0,46840.0,60410.0,2021
99,U.S.,35-2011,"Cooks, Fast Food",detailed,768130.0,25490.0,24180.0,18050.0,21610.0,29510.0,31420.0,2021
99,U.S.,35-2012,"Cooks, Institution and Cafeteria",detailed,392860.0,31520.0,29910.0,22140.0,24500.0,36760.0,43980.0,2021
99,U.S.,35-2013,"Cooks, Private Household",detailed,440.0,43260.0,42920.0,29010.0,30160.0,51260.0,54110.0,2021
99,U.S.,35-2014,"Cooks, Restaurant",detailed,1193860.0,31630.0,30010.0,22550.0,27810.0,36480.0,39090.0,2021
99,U.S.,35-2015,"Cooks, Short Order",detailed,124800.0,28110.0,28560.0,19050.0,22880.0,31050.0,38060.0,2021
99,U.S.,35-2019,"Cooks, All Other",detailed,18170.0,33390.0,30720.0,22310.0,27380.0,37280.0,47270.0,2021
99,U.S.,35-2021,Food Preparation Workers,detailed,783350.0,28810.0,28780.0,19520.0,23520.0,31340.0,38060.0,2021
99,U.S.,35-3011,Bartenders,detailed,485330.0,30340.0,26350.0,17870.0,20560.0,34120.0,47710.0,2021
99,U.S.,35-3023,Fast Food and Counter Workers,detailed,3095120.0,26060.0,25100.0,18230.0,21970.0,29680.0,32250.0,2021
99,U.S.,35-3031,Waiters and Waitresses,detailed,1804030.0,29010.0,26000.0,17840.0,20020.0,30850.0,45910.0,2021
99,U.S.,35-3041,"Food Servers, Nonrestaurant",detailed,243030.0,29500.0,28730.0,20940.0,23970.0,31670.0,38460.0,2021
99,U.S.,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,336970.0,27690.0,27170.0,18430.0,22240.0,30280.0,37310.0,2021
99,U.S.,35-9021,Dishwashers,detailed,377040.0,27350.0,28130.0,19200.0,22920.0,30160.0,34870.0,2021
99,U.S.,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,324690.0,26000.0,24600.0,18160.0,21750.0,29450.0,33050.0,2021
99,U.S.,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,83240.0,28760.0,29120.0,19100.0,23660.0,31390.0,36820.0,2021
99,U.S.,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,153640.0,45100.0,39630.0,28980.0,33710.0,50440.0,63530.0,2021
99,U.S.,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,116380.0,53270.0,48800.0,34600.0,38880.0,62200.0,78880.0,2021
99,U.S.,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,2036680.0,31860.0,29760.0,22340.0,24550.0,36730.0,46300.0,2021
99,U.S.,37-2012,Maids and Housekeeping Cleaners,detailed,723430.0,29580.0,28780.0,21820.0,23470.0,30960.0,38370.0,2021
99,U.S.,37-2019,"Building Cleaning Workers, All Other",detailed,17350.0,38530.0,34350.0,23130.0,28510.0,45610.0,59250.0,2021
99,U.S.,37-2021,Pest Control Workers,detailed,85370.0,40640.0,37540.0,28620.0,30520.0,46700.0,58660.0,2021
99,U.S.,37-3011,Landscaping and Groundskeeping Workers,detailed,892450.0,35240.0,34430.0,24170.0,29360.0,38100.0,47630.0,2021
99,U.S.,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,25820.0,40500.0,38270.0,28820.0,33580.0,46240.0,53690.0,2021
99,U.S.,37-3013,Tree Trimmers and Pruners,detailed,41920.0,47450.0,46970.0,30180.0,38110.0,58160.0,64210.0,2021
99,U.S.,37-3019,"Grounds Maintenance Workers, All Other",detailed,15770.0,39120.0,36540.0,27720.0,30150.0,45810.0,60820.0,2021
99,U.S.,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,19510.0,52590.0,49140.0,29920.0,38960.0,61640.0,75680.0,2021
99,U.S.,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,66860.0,47130.0,44870.0,28520.0,31560.0,58650.0,75610.0,2021
99,U.S.,39-1022,First-Line Supervisors of Personal Service Workers,detailed,101030.0,45730.0,40390.0,28700.0,33710.0,50860.0,65540.0,2021
99,U.S.,39-2011,Animal Trainers,detailed,15840.0,38230.0,31280.0,23160.0,28110.0,44630.0,58790.0,2021
99,U.S.,39-2021,Animal Caretakers,detailed,225680.0,29520.0,28600.0,21380.0,23160.0,31130.0,38750.0,2021
99,U.S.,39-3011,Gambling Dealers,detailed,64700.0,28960.0,24960.0,17740.0,18600.0,29990.0,47810.0,2021
99,U.S.,39-3012,Gambling and Sports Book Writers and Runners,detailed,7340.0,29110.0,27530.0,19230.0,22910.0,33020.0,38380.0,2021
99,U.S.,39-3019,"Gambling Service Workers, All Other",detailed,10820.0,31790.0,28990.0,21340.0,23080.0,35510.0,46260.0,2021
99,U.S.,39-3021,Motion Picture Projectionists,detailed,1620.0,32970.0,29350.0,22290.0,24960.0,37450.0,47390.0,2021
99,U.S.,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,54970.0,26390.0,24440.0,17990.0,20650.0,29750.0,36530.0,2021
99,U.S.,39-3091,Amusement and Recreation Attendants,detailed,262170.0,26110.0,24500.0,18030.0,21700.0,29480.0,35170.0,2021
99,U.S.,39-3092,Costume Attendants,detailed,3380.0,54590.0,47850.0,26950.0,31380.0,76940.0,82710.0,2021
99,U.S.,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,9670.0,30220.0,28570.0,19210.0,23220.0,33300.0,42160.0,2021
99,U.S.,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,4290.0,29680.0,24170.0,17390.0,20630.0,30570.0,46630.0,2021
99,U.S.,39-4011,Embalmers,detailed,4070.0,51210.0,47780.0,29000.0,37380.0,61200.0,78210.0,2021
99,U.S.,39-4012,Crematory Operators,detailed,2040.0,39660.0,37490.0,28910.0,31690.0,44270.0,50790.0,2021
99,U.S.,39-4021,Funeral Attendants,detailed,32490.0,31630.0,29230.0,22350.0,24490.0,35840.0,45660.0,2021
99,U.S.,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,24700.0,56360.0,48950.0,29640.0,37880.0,63820.0,83550.0,2021
99,U.S.,39-5011,Barbers,detailed,12910.0,35700.0,29970.0,22430.0,26300.0,44730.0,53260.0,2021
99,U.S.,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,285980.0,35990.0,29670.0,20860.0,23960.0,38790.0,59070.0,2021
99,U.S.,39-5091,"Makeup Artists, Theatrical and Performance",detailed,1960.0,124380.0,134750.0,38070.0,78850.0,164560.0,172150.0,2021
99,U.S.,39-5092,Manicurists and Pedicurists,detailed,120540.0,30480.0,29210.0,22290.0,26420.0,31100.0,38820.0,2021
99,U.S.,39-5093,Shampooers,detailed,9560.0,25160.0,24440.0,18720.0,22070.0,28860.0,30420.0,2021
99,U.S.,39-5094,Skincare Specialists,detailed,50580.0,41700.0,37300.0,23100.0,29240.0,47490.0,65680.0,2021
99,U.S.,39-6011,Baggage Porters and Bellhops,detailed,20530.0,30040.0,29120.0,18520.0,23320.0,34790.0,39040.0,2021
99,U.S.,39-6012,Concierges,detailed,33560.0,37520.0,35210.0,25030.0,29660.0,45070.0,57750.0,2021
99,U.S.,39-7010,Tour and Travel Guides,detailed,30980.0,33200.0,29780.0,20950.0,24300.0,37670.0,47800.0,2021
99,U.S.,39-9011,Childcare Workers,detailed,438520.0,27680.0,27490.0,18540.0,22640.0,30100.0,37430.0,2021
99,U.S.,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,221600.0,45870.0,40700.0,22960.0,29580.0,57760.0,75940.0,2021
99,U.S.,39-9032,Recreation Workers,detailed,264020.0,32020.0,29680.0,21730.0,24330.0,36580.0,46660.0,2021
99,U.S.,39-9041,Residential Advisors,detailed,92500.0,34950.0,31220.0,23260.0,28820.0,38750.0,48530.0,2021
99,U.S.,39-9099,"Personal Care and Service Workers, All Other",detailed,72030.0,30790.0,29610.0,22320.0,28010.0,34330.0,37790.0,2021
99,U.S.,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1143260.0,46890.0,39230.0,29000.0,33520.0,52070.0,73160.0,2021
99,U.S.,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,243920.0,92320.0,79680.0,47510.0,61490.0,107860.0,160120.0,2021
99,U.S.,41-2011,Cashiers,detailed,3318020.0,26770.0,27260.0,18580.0,22670.0,29540.0,35230.0,2021
99,U.S.,41-2012,Gambling Change Persons and Booth Cashiers,detailed,17150.0,29130.0,28600.0,19020.0,22860.0,31080.0,37560.0,2021
99,U.S.,41-2021,Counter and Rental Clerks,detailed,371620.0,36170.0,31330.0,22880.0,28660.0,39040.0,50830.0,2021
99,U.S.,41-2022,Parts Salespersons,detailed,265130.0,36920.0,34260.0,22940.0,28530.0,45340.0,58180.0,2021
99,U.S.,41-2031,Retail Salespersons,detailed,3693490.0,31920.0,29120.0,21840.0,23500.0,35110.0,45460.0,2021
99,U.S.,41-3011,Advertising Sales Agents,detailed,96660.0,66540.0,52340.0,28700.0,37700.0,79310.0,125370.0,2021
99,U.S.,41-3021,Insurance Sales Agents,detailed,422600.0,69340.0,49840.0,29970.0,38210.0,78840.0,126510.0,2021
99,U.S.,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,426870.0,93260.0,62910.0,37970.0,48100.0,116240.0,205440.0,2021
99,U.S.,41-3041,Travel Agents,detailed,37190.0,46580.0,43810.0,28280.0,31200.0,54840.0,74220.0,2021
99,U.S.,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,1026390.0,71110.0,60550.0,30310.0,39980.0,82210.0,128350.0,2021
99,U.S.,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,266160.0,102750.0,94840.0,44460.0,61900.0,130860.0,168320.0,2021
99,U.S.,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1242490.0,72390.0,61600.0,30620.0,45800.0,85610.0,125750.0,2021
99,U.S.,41-9011,Demonstrators and Product Promoters,detailed,40680.0,36990.0,32350.0,23870.0,29040.0,40130.0,53410.0,2021
99,U.S.,41-9012,Models,detailed,2000.0,,,,,,,2021
99,U.S.,41-9021,Real Estate Brokers,detailed,48460.0,86490.0,62010.0,30470.0,42920.0,101000.0,176080.0,2021
99,U.S.,41-9022,Real Estate Sales Agents,detailed,175920.0,61480.0,48340.0,28270.0,35880.0,75940.0,102170.0,2021
99,U.S.,41-9031,Sales Engineers,detailed,59550.0,118630.0,103710.0,62300.0,79900.0,155110.0,182850.0,2021
99,U.S.,41-9041,Telemarketers,detailed,115130.0,30670.0,28910.0,19470.0,23470.0,34480.0,45190.0,2021
99,U.S.,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,7860.0,34970.0,29390.0,20850.0,23530.0,36770.0,50890.0,2021
99,U.S.,41-9099,"Sales and Related Workers, All Other",detailed,235740.0,38840.0,29570.0,23270.0,28350.0,37500.0,63030.0,2021
99,U.S.,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1443630.0,63380.0,60590.0,37370.0,47490.0,76920.0,97610.0,2021
99,U.S.,43-2011,"Switchboard Operators, Including Answering Service",detailed,48190.0,34590.0,30150.0,23120.0,28720.0,37410.0,47330.0,2021
99,U.S.,43-2021,Telephone Operators,detailed,3870.0,39370.0,37630.0,23690.0,29300.0,47830.0,60120.0,2021
99,U.S.,43-2099,"Communications Equipment Operators, All Other",detailed,1340.0,49470.0,47000.0,29420.0,37370.0,60510.0,75410.0,2021
99,U.S.,43-3011,Bill and Account Collectors,detailed,212900.0,41280.0,37700.0,28820.0,30420.0,46970.0,59360.0,2021
99,U.S.,43-3021,Billing and Posting Clerks,detailed,429080.0,42750.0,38330.0,29760.0,36650.0,47700.0,59750.0,2021
99,U.S.,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,1509370.0,45140.0,45560.0,29120.0,36750.0,49760.0,61980.0,2021
99,U.S.,43-3041,Gambling Cage Workers,detailed,11140.0,30770.0,29360.0,22660.0,26000.0,35620.0,37890.0,2021
99,U.S.,43-3051,Payroll and Timekeeping Clerks,detailed,149290.0,49560.0,47610.0,30240.0,37880.0,60050.0,71500.0,2021
99,U.S.,43-3061,Procurement Clerks,detailed,61930.0,44930.0,45150.0,30080.0,36890.0,50450.0,60510.0,2021
99,U.S.,43-3071,Tellers,detailed,364210.0,34930.0,36310.0,28120.0,29410.0,37500.0,46320.0,2021
99,U.S.,43-3099,"Financial Clerks, All Other",detailed,30310.0,47830.0,46900.0,30590.0,37040.0,54860.0,63620.0,2021
99,U.S.,43-4011,Brokerage Clerks,detailed,39980.0,57710.0,54000.0,39290.0,47230.0,62570.0,78290.0,2021
99,U.S.,43-4021,Correspondence Clerks,detailed,7060.0,41710.0,37920.0,29420.0,36750.0,46960.0,52310.0,2021
99,U.S.,43-4031,"Court, Municipal, and License Clerks",detailed,150170.0,44870.0,44610.0,29070.0,36680.0,48230.0,60980.0,2021
99,U.S.,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,16820.0,44540.0,44710.0,29840.0,36890.0,48620.0,61590.0,2021
99,U.S.,43-4051,Customer Service Representatives,detailed,2787070.0,39070.0,36920.0,26340.0,29700.0,46460.0,58640.0,2021
99,U.S.,43-4061,"Eligibility Interviewers, Government Programs",detailed,151340.0,48570.0,47420.0,31580.0,37250.0,59760.0,63590.0,2021
99,U.S.,43-4071,File Clerks,detailed,85460.0,36820.0,36360.0,23980.0,29120.0,45760.0,49190.0,2021
99,U.S.,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,220380.0,28040.0,28080.0,21440.0,22910.0,29700.0,36470.0,2021
99,U.S.,43-4111,"Interviewers, Except Eligibility and Loan",detailed,169840.0,38840.0,37220.0,28650.0,30020.0,46210.0,50400.0,2021
99,U.S.,43-4121,"Library Assistants, Clerical",detailed,78470.0,32490.0,29450.0,22270.0,23910.0,37200.0,47000.0,2021
99,U.S.,43-4131,Loan Interviewers and Clerks,detailed,238610.0,44910.0,45940.0,29800.0,37000.0,49140.0,60870.0,2021
99,U.S.,43-4141,New Accounts Clerks,detailed,40500.0,41250.0,37840.0,29600.0,36340.0,46960.0,51750.0,2021
99,U.S.,43-4151,Order Clerks,detailed,133850.0,41820.0,37920.0,28730.0,30040.0,47700.0,59620.0,2021
99,U.S.,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,102770.0,44840.0,45630.0,29890.0,37180.0,49050.0,60680.0,2021
99,U.S.,43-4171,Receptionists and Information Clerks,detailed,983150.0,32910.0,29950.0,23050.0,28420.0,36980.0,45760.0,2021
99,U.S.,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,100860.0,45630.0,39900.0,29110.0,30690.0,59770.0,69420.0,2021
99,U.S.,43-4199,"Information and Record Clerks, All Other",detailed,155080.0,43950.0,43160.0,29010.0,34590.0,50500.0,60610.0,2021
99,U.S.,43-5011,Cargo and Freight Agents,detailed,85750.0,48420.0,46910.0,30020.0,37020.0,59380.0,69450.0,2021
99,U.S.,43-5021,Couriers and Messengers,detailed,68310.0,34270.0,33050.0,23850.0,28960.0,37440.0,46220.0,2021
99,U.S.,43-5031,Public Safety Telecommunicators,detailed,97050.0,47030.0,46670.0,29340.0,36890.0,59360.0,63940.0,2021
99,U.S.,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,194330.0,46650.0,44050.0,29120.0,35590.0,55340.0,71480.0,2021
99,U.S.,43-5041,"Meter Readers, Utilities",detailed,24000.0,47430.0,45720.0,28690.0,32790.0,60020.0,75920.0,2021
99,U.S.,43-5051,Postal Service Clerks,detailed,79320.0,53210.0,52290.0,38880.0,46070.0,64210.0,65500.0,2021
99,U.S.,43-5052,Postal Service Mail Carriers,detailed,335540.0,54370.0,52440.0,39640.0,39640.0,67230.0,68640.0,2021
99,U.S.,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,112130.0,51010.0,48550.0,36070.0,38880.0,63940.0,64210.0,2021
99,U.S.,43-5061,"Production, Planning, and Expediting Clerks",detailed,367200.0,52220.0,48040.0,31550.0,38060.0,60840.0,76440.0,2021
99,U.S.,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,795360.0,38210.0,36890.0,27830.0,29840.0,45710.0,50520.0,2021
99,U.S.,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,54760.0,39540.0,37610.0,28860.0,30210.0,46810.0,49810.0,2021
99,U.S.,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,466910.0,66870.0,62060.0,38620.0,48720.0,78110.0,98280.0,2021
99,U.S.,43-6012,Legal Secretaries and Administrative Assistants,detailed,155250.0,52540.0,47710.0,29770.0,37560.0,61590.0,77850.0,2021
99,U.S.,43-6013,Medical Secretaries and Administrative Assistants,detailed,656640.0,39740.0,37450.0,29040.0,30710.0,46570.0,53630.0,2021
99,U.S.,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1825980.0,41080.0,37880.0,28200.0,30210.0,47570.0,59500.0,2021
99,U.S.,43-9021,Data Entry Keyers,detailed,147170.0,35940.0,35630.0,24510.0,29310.0,39230.0,47700.0,2021
99,U.S.,43-9022,Word Processors and Typists,detailed,41930.0,43370.0,44030.0,29780.0,37110.0,47950.0,60320.0,2021
99,U.S.,43-9031,Desktop Publishers,detailed,7600.0,50930.0,46910.0,27770.0,30880.0,63760.0,79630.0,2021
99,U.S.,43-9041,Insurance Claims and Policy Processing Clerks,detailed,218300.0,45790.0,45520.0,30010.0,37200.0,48860.0,61400.0,2021
99,U.S.,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,69400.0,34390.0,32550.0,23430.0,28990.0,37500.0,47000.0,2021
99,U.S.,43-9061,"Office Clerks, General",detailed,2578180.0,38990.0,37030.0,23500.0,29410.0,46900.0,58870.0,2021
99,U.S.,43-9071,"Office Machine Operators, Except Computer",detailed,32920.0,37110.0,36630.0,26000.0,29820.0,41420.0,48500.0,2021
99,U.S.,43-9081,Proofreaders and Copy Markers,detailed,5340.0,46010.0,43940.0,29120.0,34270.0,57260.0,62260.0,2021
99,U.S.,43-9111,Statistical Assistants,detailed,6190.0,53420.0,48160.0,34650.0,38320.0,62170.0,79390.0,2021
99,U.S.,43-9199,"Office and Administrative Support Workers, All Other",detailed,147140.0,42580.0,37900.0,24960.0,29800.0,48590.0,61730.0,2021
99,U.S.,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,25770.0,54450.0,48640.0,32400.0,38350.0,63020.0,79050.0,2021
99,U.S.,45-2011,Agricultural Inspectors,detailed,13630.0,47430.0,45140.0,29990.0,35610.0,56850.0,69450.0,2021
99,U.S.,45-2021,Animal Breeders,detailed,950.0,43270.0,40090.0,22680.0,29630.0,58860.0,64010.0,2021
